median_income,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,LESS_THAN_1H_OCEAN,INLAND,NEAR_BAY,NEAR_OCEAN,ISLAND,median_house_value
4.4261,-117.98,33.74,16,4636,908.0,2341,825,1,0,0,0,0,304700
4.375,-117.99,33.73,17,5239,1045.0,2440,985,1,0,0,0,0,248100
6.6539,-117.98,33.73,22,4232,624.0,2408,660,1,0,0,0,0,284900
3.1902,-117.99,33.77,29,1312,267.0,922,255,1,0,0,0,0,202400
4.0194,-117.98,33.76,28,3215,652.0,2066,636,1,0,0,0,0,197400
3.369,-117.99,33.76,30,1572,362.0,1351,359,1,0,0,0,0,190900
1.9439,-117.99,33.76,17,2545,737.0,1468,699,1,0,0,0,0,177700
3.3125,-117.99,33.75,22,3024,754.0,2357,743,1,0,0,0,0,191800
2.1375,-117.98,33.76,23,1553,518.0,1988,474,1,0,0,0,0,150000
4.4545,-117.98,33.76,24,1880,405.0,967,418,1,0,0,0,0,192500
5.1345,-117.98,33.75,27,2343,415.0,1537,426,1,0,0,0,0,210600
5.1507,-118.02,33.77,34,2115,352.0,1253,338,1,0,0,0,0,207500
5.0091,-118.02,33.77,33,2683,436.0,1520,456,1,0,0,0,0,211500
3.6289,-118.02,33.76,25,1759,404.0,1404,385,1,0,0,0,0,195800
5.422,-118.01,33.77,33,1387,238.0,890,264,1,0,0,0,0,204100
5.8362,-118.01,33.77,32,1771,296.0,995,272,1,0,0,0,0,217500
3.9855,-118.01,33.76,35,2072,349.0,1249,317,1,0,0,0,0,191900
2.2981,-118.01,33.76,26,2141,597.0,2038,585,1,0,0,0,0,177700
3.4327,-118.0,33.77,24,1324,267.0,687,264,1,0,0,0,0,192800
3.0263,-118.0,33.76,29,1982,503.0,1426,502,1,0,0,0,0,194200
3.5139,-118.0,33.77,28,2401,503.0,1155,456,1,0,0,0,0,211700
2.9083,-118.0,33.76,14,1120,319.0,982,307,1,0,0,0,0,179200
3.0625,-118.0,33.76,12,1250,331.0,1047,334,1,0,0,0,0,208800
3.0,-118.03,33.77,21,3803,898.0,1511,829,1,0,0,0,0,221200
5.2077,-118.02,33.77,7,586,118.0,232,107,1,0,0,0,0,181300
5.635,-118.03,33.77,27,2000,310.0,880,294,1,0,0,0,0,218900
5.8053,-118.03,33.77,24,3810,579.0,1818,590,1,0,0,0,0,255900
5.0866,-118.03,33.76,32,2980,494.0,1370,481,1,0,0,0,0,223500
7.1572,-118.04,33.76,25,4061,545.0,1623,527,1,0,0,0,0,294900
5.8914,-118.03,33.79,26,5321,889.0,2932,896,1,0,0,0,0,237600
4.1548,-118.03,33.79,32,3191,634.0,1718,611,1,0,0,0,0,216600
5.4372,-118.01,33.79,30,2460,403.0,1277,395,1,0,0,0,0,223200
5.5446,-118.02,33.78,28,3375,559.0,1754,554,1,0,0,0,0,228900
5.9357,-118.01,33.78,19,2648,478.0,1160,452,1,0,0,0,0,207400
5.1061,-118.03,33.78,26,2001,302.0,836,298,1,0,0,0,0,257500
6.0,-118.01,33.78,26,2343,377.0,1166,373,1,0,0,0,0,233100
6.6453,-118.03,33.78,25,3554,528.0,1600,537,1,0,0,0,0,270100
5.8426,-118.04,33.78,26,3642,557.0,1623,569,1,0,0,0,0,259400
5.7705,-118.04,33.78,25,3715,575.0,1640,572,1,0,0,0,0,247100
6.0553,-118.08,33.8,29,3675,613.0,1457,591,1,0,0,0,0,369400
7.1221,-118.07,33.8,34,3486,507.0,1311,503,1,0,0,0,0,384500
7.6144,-118.08,33.79,34,2840,395.0,1127,396,1,0,0,0,0,376200
6.6137,-118.09,33.78,26,2146,298.0,852,296,1,0,0,0,0,342700
5.8283,-118.07,33.79,34,2473,383.0,967,353,1,0,0,0,0,362400
6.6312,-118.09,33.79,31,4231,617.0,1694,623,1,0,0,0,0,360100
5.5767,-118.08,33.78,34,2287,347.0,1051,346,1,0,0,0,0,372000
6.9324,-118.08,33.78,30,2879,403.0,1109,414,1,0,0,0,0,364700
5.0102,-118.08,33.78,25,5321,967.0,1969,903,1,0,0,0,0,340100
6.1142,-118.02,33.79,23,6368,1030.0,3281,1001,1,0,0,0,0,240400
5.7837,-118.01,33.79,23,2663,430.0,1499,403,1,0,0,0,0,258000
5.875,-118.02,33.8,24,84,14.0,32,8,1,0,0,0,0,193800
8.4952,-118.02,33.8,16,2956,393.0,1379,429,1,0,0,0,0,359600
5.32,-118.01,33.8,16,4021,701.0,1488,650,1,0,0,0,0,219500
8.7015,-118.05,33.78,18,3414,434.0,1272,454,1,0,0,0,0,390900
6.0,-118.05,33.78,25,3112,435.0,1098,401,1,0,0,0,0,353500
6.6264,-118.05,33.78,25,2356,330.0,937,326,1,0,0,0,0,359100
7.3463,-118.06,33.78,22,4048,562.0,1637,541,1,0,0,0,0,355600
5.0261,-118.04,33.8,33,2685,466.0,1359,476,1,0,0,0,0,245100
4.8,-118.06,33.8,21,2196,504.0,1215,477,1,0,0,0,0,196900
6.4288,-118.07,33.79,26,4422,624.0,1936,625,1,0,0,0,0,320700
4.1379,-118.06,33.8,22,1892,442.0,1015,404,1,0,0,0,0,212500
3.6217,-118.06,33.8,20,1379,333.0,937,304,1,0,0,0,0,195300
3.6442,-118.07,33.8,17,2439,554.0,1161,532,1,0,0,0,0,193100
3.2465,-118.05,33.79,19,1863,355.0,1260,317,1,0,0,0,0,277400
4.5395,-118.04,33.84,21,6623,1204.0,3193,1129,1,0,0,0,0,256000
6.983,-118.05,33.84,21,4890,653.0,2295,654,1,0,0,0,0,329700
4.6681,-118.04,33.83,19,4526,830.0,2318,748,1,0,0,0,0,320700
5.844,-118.04,33.82,26,4105,637.0,2072,648,1,0,0,0,0,273900
4.055,-118.04,33.83,20,1488,312.0,972,283,1,0,0,0,0,201900
5.123,-118.05,33.82,25,1548,279.0,732,265,1,0,0,0,0,159600
4.5833,-118.06,33.82,25,2637,462.0,965,415,1,0,0,0,0,190900
5.4216,-118.06,33.81,25,3497,513.0,1839,544,1,0,0,0,0,263000
8.5407,-118.07,33.81,22,2711,352.0,1305,368,1,0,0,0,0,398800
3.8792,-118.07,33.8,22,1391,338.0,810,295,1,0,0,0,0,218200
3.3155,-118.08,33.81,21,1189,281.0,577,264,1,0,0,0,0,237500
5.6093,-118.03,33.82,17,1851,346.0,770,310,1,0,0,0,0,244400
3.6815,-118.03,33.82,17,2178,477.0,1077,457,1,0,0,0,0,245300
6.0162,-118.03,33.82,20,2662,464.0,1275,472,1,0,0,0,0,318500
4.7466,-118.02,33.82,19,2485,437.0,1286,431,1,0,0,0,0,258300
3.2933,-118.02,33.83,16,1139,328.0,665,290,1,0,0,0,0,260000
4.225,-118.03,33.83,34,3203,653.0,2072,691,1,0,0,0,0,198400
4.625,-118.03,33.83,25,3030,532.0,1668,509,1,0,0,0,0,229600
3.175,-118.03,33.83,25,768,195.0,529,184,1,0,0,0,0,132800
4.53,-118.06,33.83,22,5290,1054.0,2812,1021,1,0,0,0,0,226400
5.7018,-118.05,33.83,24,4316,678.0,2286,665,1,0,0,0,0,286700
4.88,-118.06,33.83,21,3941,655.0,1897,670,1,0,0,0,0,343900
8.6123,-118.05,33.82,21,2997,372.0,1323,372,1,0,0,0,0,386700
3.8512,-118.06,33.83,17,1973,516.0,1112,501,1,0,0,0,0,163800
4.6458,-118.06,33.82,24,3983,675.0,1568,638,1,0,0,0,0,213400
5.8527,-118.04,33.81,22,4057,624.0,2204,643,1,0,0,0,0,241000
5.6846,-118.04,33.81,27,2990,515.0,1849,497,1,0,0,0,0,216100
5.2542,-118.05,33.81,26,2523,437.0,1377,450,1,0,0,0,0,234600
5.7089,-118.03,33.81,26,3635,567.0,1779,543,1,0,0,0,0,237400
4.535,-118.03,33.86,19,1795,328.0,1014,322,1,0,0,0,0,289300
5.6094,-118.04,33.85,24,2233,347.0,1162,355,1,0,0,0,0,279200
5.777,-118.04,33.85,23,3132,469.0,1646,478,1,0,0,0,0,315900
6.1737,-118.05,33.85,25,2856,388.0,1212,362,1,0,0,0,0,313100
7.5057,-118.04,33.85,18,3628,546.0,1922,544,1,0,0,0,0,328500
3.8426,-118.03,33.85,16,1831,390.0,1347,389,1,0,0,0,0,344400
4.9803,-118.01,33.83,29,3963,772.0,2104,743,1,0,0,0,0,208600
3.9628,-118.01,33.84,29,3740,691.0,1724,638,1,0,0,0,0,215600
4.0156,-118.03,33.84,28,3857,857.0,2328,830,1,0,0,0,0,196000
3.1497,-118.02,33.83,26,3616,892.0,2257,821,1,0,0,0,0,217600
3.7885,-118.02,33.82,21,2052,456.0,1173,432,1,0,0,0,0,204500
4.1591,-118.01,33.82,10,3897,893.0,1992,693,1,0,0,0,0,192300
4.4583,-118.01,33.81,18,5238,1083.0,3032,1065,1,0,0,0,0,190100
5.1155,-118.02,33.81,34,3482,614.0,2227,641,1,0,0,0,0,200900
5.6677,-118.02,33.86,26,2342,383.0,1290,394,1,0,0,0,0,220700
5.3416,-118.02,33.85,31,1922,329.0,1030,353,1,0,0,0,0,213000
4.0865,-118.03,33.85,30,2320,448.0,1434,452,1,0,0,0,0,203700
3.9156,-118.03,33.85,23,5495,1141.0,2873,1004,1,0,0,0,0,224100
3.8864,-118.01,33.85,29,2064,447.0,1265,400,1,0,0,0,0,209300
4.6326,-118.01,33.85,29,3061,612.0,2396,640,1,0,0,0,0,195200
4.5083,-118.0,33.85,34,1078,205.0,575,206,1,0,0,0,0,188000
3.4306,-118.01,33.86,29,2307,452.0,1218,402,1,0,0,0,0,194200
4.5,-118.01,33.84,28,4097,838.0,2112,803,1,0,0,0,0,202100
5.1775,-118.01,33.84,35,4166,713.0,2354,709,1,0,0,0,0,213400
4.4821,-118.02,33.84,35,3473,563.0,2091,580,1,0,0,0,0,214100
5.4746,-118.03,33.84,30,4781,831.0,2568,797,1,0,0,0,0,226400
3.4167,-117.99,33.86,36,1138,228.0,725,219,1,0,0,0,0,187200
4.9777,-117.99,33.85,34,1948,306.0,957,304,1,0,0,0,0,212600
4.0455,-118.0,33.85,33,2053,418.0,1154,405,1,0,0,0,0,197200
3.875,-118.0,33.86,32,1162,196.0,563,178,1,0,0,0,0,203000
5.2548,-117.99,33.85,35,1661,272.0,949,276,1,0,0,0,0,192600
5.103,-117.99,33.84,34,2079,343.0,1379,352,1,0,0,0,0,207000
4.0039,-118.0,33.84,30,1549,325.0,885,299,1,0,0,0,0,195100
2.8169,-118.0,33.84,29,2641,637.0,2413,619,1,0,0,0,0,165100
3.139,-118.01,33.87,25,6348,1615.0,4188,1497,1,0,0,0,0,185700
3.0252,-117.99,33.86,20,3540,906.0,2898,876,1,0,0,0,0,178000
4.7083,-118.0,33.88,28,1624,289.0,755,280,1,0,0,0,0,268100
3.369,-118.01,33.88,19,1434,391.0,1088,341,1,0,0,0,0,269600
4.2422,-117.99,33.88,15,2298,567.0,1261,527,1,0,0,0,0,159400
3.9559,-117.99,33.88,42,1461,302.0,986,314,1,0,0,0,0,161100
2.735,-118.0,33.88,18,2628,720.0,2276,649,1,0,0,0,0,170800
3.1205,-117.99,33.87,16,1689,499.0,1260,453,1,0,0,0,0,174000
2.95,-118.0,33.87,13,2086,544.0,1356,462,1,0,0,0,0,165600
3.0147,-117.99,33.87,17,2334,537.0,1662,535,1,0,0,0,0,217000
3.59,-117.99,33.87,34,1239,307.0,869,291,1,0,0,0,0,161900
2.9,-117.99,33.86,20,2303,612.0,1607,564,1,0,0,0,0,176100
7.1425,-117.98,33.89,18,2939,437.0,1278,435,1,0,0,0,0,393700
6.6704,-117.99,33.88,25,3401,509.0,1503,498,1,0,0,0,0,240600
4.5033,-117.99,33.89,21,5195,1020.0,2539,988,1,0,0,0,0,160500
8.5621,-117.99,33.89,23,2111,306.0,979,288,1,0,0,0,0,347800
5.1315,-117.97,33.89,17,1851,344.0,764,339,1,0,0,0,0,181800
2.8649,-117.97,33.89,17,1740,445.0,1158,412,1,0,0,0,0,137500
5.0731,-117.97,33.88,9,1344,279.0,530,265,1,0,0,0,0,185100
6.2427,-117.97,33.88,11,1454,247.0,635,236,1,0,0,0,0,218500
9.0683,-117.97,33.89,15,3801,542.0,1992,526,1,0,0,0,0,367400
6.0394,-117.97,33.88,16,2003,300.0,1172,318,1,0,0,0,0,321600
10.2252,-117.97,33.89,14,923,136.0,420,130,1,0,0,0,0,462800
1.7083,-120.1,39.17,33,1849,384.0,218,92,0,1,0,0,0,143800
2.1987,-120.06,39.09,30,2979,583.0,316,124,0,1,0,0,0,124000
1.1912,-120.06,39.15,22,2213,372.0,98,42,0,1,0,0,0,170000
4.1316,-120.2,39.12,15,2146,361.0,197,76,0,1,0,0,0,200000
3.0375,-120.18,39.14,25,2171,386.0,248,116,0,1,0,0,0,171900
3.9722,-120.16,39.14,21,2484,460.0,309,144,0,1,0,0,0,127800
3.6563,-120.18,39.17,18,1703,360.0,354,163,0,1,0,0,0,146900
2.9125,-120.15,39.17,32,1684,359.0,454,209,0,1,0,0,0,145800
5.75,-120.15,39.15,25,1669,348.0,163,78,0,1,0,0,0,176600
4.1016,-120.15,39.2,14,1382,242.0,141,66,0,1,0,0,0,283300
3.5667,-120.12,39.18,17,2839,525.0,390,189,0,1,0,0,0,179200
5.5456,-120.1,39.19,18,3824,559.0,241,106,0,1,0,0,0,360000
3.9375,-120.1,39.19,17,1480,241.0,202,80,0,1,0,0,0,213200
3.087,-120.1,39.2,20,1703,294.0,409,174,0,1,0,0,0,196900
4.5795,-120.11,39.21,18,2245,392.0,421,162,0,1,0,0,0,158300
3.1193,-120.11,39.24,21,3005,574.0,385,150,0,1,0,0,0,153300
4.8182,-120.08,39.23,19,1746,306.0,251,104,0,1,0,0,0,146900
4.962,-120.07,39.24,20,3729,614.0,365,152,0,1,0,0,0,169500
3.01,-120.06,39.25,21,2459,525.0,584,233,0,1,0,0,0,163500
2.65,-120.04,39.24,30,2369,469.0,510,213,0,1,0,0,0,123800
4.1364,-120.04,39.27,24,2237,491.0,264,95,0,1,0,0,0,154500
1.7609,-120.02,39.24,24,1602,426.0,751,257,0,1,0,0,0,99300
3.0057,-120.02,39.24,22,2309,571.0,919,342,0,1,0,0,0,93600
1.8269,-120.02,39.24,32,1347,444.0,825,303,0,1,0,0,0,225000
2.6023,-120.01,39.26,26,1930,391.0,307,138,0,1,0,0,0,139300
3.653,-120.91,38.98,13,7689,1415.0,3264,1198,0,1,0,0,0,146800
2.8155,-120.81,39.02,30,806,189.0,326,146,0,1,0,0,0,101000
2.2917,-120.69,39.12,19,1048,262.0,493,184,0,1,0,0,0,118200
2.6319,-120.83,39.02,15,1117,242.0,551,229,0,1,0,0,0,97700
2.5373,-121.06,38.91,18,6501,1416.0,2954,1373,0,1,0,0,0,143000
2.4273,-121.08,38.9,27,3436,755.0,1568,709,0,1,0,0,0,138400
4.2917,-121.06,38.88,17,7635,1284.0,3096,1227,0,1,0,0,0,184300
2.6701,-121.08,38.89,41,3471,753.0,1680,710,0,1,0,0,0,139000
1.7375,-121.07,38.9,52,1280,281.0,523,266,0,1,0,0,0,122200
5.2903,-121.15,38.89,20,2024,313.0,879,309,0,1,0,0,0,239400
3.3802,-121.12,38.86,17,3949,717.0,1683,686,0,1,0,0,0,216500
4.2723,-121.15,38.91,23,1654,299.0,787,299,0,1,0,0,0,193100
6.0,-121.08,38.85,10,2509,422.0,1037,389,0,1,0,0,0,220100
5.1721,-121.16,38.74,17,3353,463.0,1417,447,0,1,0,0,0,237100
6.4789,-121.14,38.77,15,10282,1333.0,3868,1300,0,1,0,0,0,287800
8.4882,-121.16,38.75,27,771,108.0,315,111,0,1,0,0,0,276600
4.2143,-121.14,38.84,22,2750,433.0,1161,428,0,1,0,0,0,236500
5.07,-121.14,38.82,22,1816,278.0,832,278,0,1,0,0,0,233000
4.1685,-121.15,38.8,20,2104,370.0,745,314,0,1,0,0,0,217500
6.1642,-121.18,38.78,13,3480,528.0,1432,532,0,1,0,0,0,277800
5.1857,-121.18,38.8,18,2541,414.0,1276,405,0,1,0,0,0,220100
3.1583,-121.21,38.76,16,1608,296.0,792,286,0,1,0,0,0,239200
4.3962,-121.21,38.75,11,4552,639.0,2006,623,0,1,0,0,0,264400
6.5322,-121.17,38.76,14,2028,255.0,781,251,0,1,0,0,0,394000
7.7499,-121.2,38.73,11,4897,636.0,1931,616,0,1,0,0,0,334800
6.0302,-121.18,38.73,16,1584,264.0,613,226,0,1,0,0,0,273100
4.7941,-121.18,38.75,16,2807,459.0,1201,429,0,1,0,0,0,247600
5.4896,-121.24,38.75,5,9137,1368.0,3667,1294,0,1,0,0,0,229600
4.9,-121.24,38.72,12,3605,576.0,1556,549,0,1,0,0,0,203700
2.6065,-121.27,38.74,19,3869,887.0,2086,685,0,1,0,0,0,154900
5.3451,-121.26,38.73,14,3323,499.0,1527,540,0,1,0,0,0,172100
3.3941,-121.26,38.74,22,7173,1314.0,3526,1316,0,1,0,0,0,135900
5.419,-121.28,38.73,6,4223,672.0,1747,631,0,1,0,0,0,267400
6.0804,-121.27,38.72,6,4664,644.0,2105,663,0,1,0,0,0,198700
4.485,-121.25,38.72,10,7277,1168.0,3507,1131,0,1,0,0,0,179400
2.5083,-121.27,38.75,21,4812,1117.0,1985,1045,0,1,0,0,0,128500
4.05,-121.28,38.74,33,4384,778.0,1775,789,0,1,0,0,0,134700
3.6455,-121.3,38.73,9,5558,1099.0,2717,1043,0,1,0,0,0,139200
3.141,-121.36,38.73,21,2253,416.0,1050,411,0,1,0,0,0,220100
4.3897,-121.32,38.74,14,1449,228.0,670,232,0,1,0,0,0,186300
4.0519,-121.31,38.75,7,4185,750.0,2147,706,0,1,0,0,0,129200
2.655,-121.3,38.75,36,3903,885.0,2313,804,0,1,0,0,0,86300
2.108,-121.28,38.75,52,493,89.0,189,94,0,1,0,0,0,83800
2.3611,-121.3,38.74,41,4374,1039.0,2387,959,0,1,0,0,0,87900
4.2259,-121.33,38.77,3,20214,3559.0,8361,3112,0,1,0,0,0,169300
2.1366,-121.28,38.76,47,2901,631.0,1276,578,0,1,0,0,0,101900
2.7188,-121.27,38.75,43,1292,307.0,647,249,0,1,0,0,0,85300
6.0097,-121.29,38.76,12,1198,174.0,443,170,0,1,0,0,0,187500
5.8718,-121.28,38.77,6,3819,550.0,1738,587,0,1,0,0,0,201400
3.816,-121.28,38.8,7,9003,1739.0,4445,1591,0,1,0,0,0,147900
3.5288,-121.24,38.78,11,1851,352.0,1049,369,0,1,0,0,0,141100
0.8691,-121.24,38.78,18,549,143.0,249,136,0,1,0,0,0,136500
2.0807,-121.23,38.78,13,3813,871.0,1513,783,0,1,0,0,0,142600
6.3914,-121.22,38.78,8,3418,514.0,1312,409,0,1,0,0,0,218000
5.4498,-121.24,38.82,5,12259,1643.0,4819,1582,0,1,0,0,0,217300
5.5205,-121.25,38.8,14,5094,729.0,1974,705,0,1,0,0,0,188700
3.7904,-121.24,38.79,15,2615,485.0,1063,428,0,1,0,0,0,173200
3.1875,-121.24,38.79,23,1419,261.0,706,269,0,1,0,0,0,110200
2.2292,-121.23,38.79,45,907,176.0,463,190,0,1,0,0,0,92000
3.5265,-121.22,38.8,11,2521,521.0,1390,477,0,1,0,0,0,124800
6.0,-121.19,38.87,20,3118,500.0,1405,519,0,1,0,0,0,209400
3.5607,-121.21,38.83,21,3691,640.0,1758,603,0,1,0,0,0,151900
4.4085,-121.19,38.85,8,4114,710.0,2268,716,0,1,0,0,0,139400
2.9484,-121.18,38.83,15,4488,859.0,2114,805,0,1,0,0,0,124400
4.0862,-121.39,38.85,19,3568,646.0,1714,590,0,1,0,0,0,162700
4.0282,-121.3,39.0,16,3155,541.0,1630,540,0,1,0,0,0,126400
2.7083,-121.31,38.97,16,1210,228.0,726,222,0,1,0,0,0,82100
4.4958,-121.22,38.92,19,2531,461.0,1206,429,0,1,0,0,0,192600
4.4769,-121.27,38.87,16,2094,358.0,1092,357,0,1,0,0,0,191400
3.1691,-121.29,38.9,45,2019,394.0,1104,407,0,1,0,0,0,108700
2.7656,-121.28,38.9,31,1297,259.0,765,240,0,1,0,0,0,93600
3.3889,-121.29,38.89,10,653,120.0,407,146,0,1,0,0,0,110800
3.4706,-121.3,38.89,23,1750,297.0,1012,315,0,1,0,0,0,99300
2.9866,-121.3,38.89,45,1529,317.0,793,281,0,1,0,0,0,91300
2.8194,-121.32,38.89,9,5927,1269.0,3369,1176,0,1,0,0,0,111300
4.6771,-121.14,38.92,16,2069,312.0,889,299,0,1,0,0,0,212000
3.0321,-121.1,38.92,21,4064,871.0,1847,859,0,1,0,0,0,135500
4.0679,-121.11,38.91,24,2558,423.0,1149,403,0,1,0,0,0,190500
1.0179,-121.1,38.94,42,410,117.0,706,112,0,1,0,0,0,125000
4.515,-121.07,38.92,15,5301,884.0,2335,831,0,1,0,0,0,164000
3.3021,-121.05,38.92,34,2144,372.0,899,378,0,1,0,0,0,158800
4.3553,-121.15,39.0,15,4145,691.0,1872,680,0,1,0,0,0,220600
4.5129,-121.19,38.95,16,2544,431.0,1199,412,0,1,0,0,0,196300
1.8238,-121.11,38.95,14,3888,890.0,1830,844,0,1,0,0,0,158600
2.1287,-121.1,38.95,17,1475,403.0,943,363,0,1,0,0,0,55300
4.7019,-121.06,38.98,14,2267,355.0,1140,369,0,1,0,0,0,212800
4.8214,-121.05,38.97,12,3676,550.0,1572,510,0,1,0,0,0,201900
5.2536,-121.09,38.97,13,1467,221.0,688,231,0,1,0,0,0,191900
5.0126,-121.1,39.0,16,1106,195.0,505,187,0,1,0,0,0,192300
2.7463,-121.08,38.95,18,1931,380.0,1271,377,0,1,0,0,0,156100
2.4278,-121.08,38.93,14,4239,824.0,1729,794,0,1,0,0,0,167700
4.7143,-121.07,38.94,14,1710,294.0,839,297,0,1,0,0,0,150700
2.75,-121.04,38.95,22,1931,445.0,1009,407,0,1,0,0,0,153200
2.3696,-120.99,39.04,17,2289,450.0,1182,397,0,1,0,0,0,166800
3.6354,-120.98,38.99,17,3403,661.0,1540,622,0,1,0,0,0,162900
4.8051,-121.04,39.0,21,4059,730.0,1874,693,0,1,0,0,0,174300
3.9734,-121.02,39.01,17,4786,799.0,2066,770,0,1,0,0,0,185400
10.9891,-121.0,39.0,4,170,23.0,93,27,0,1,0,0,0,312500
3.9196,-120.87,39.18,25,2691,598.0,964,373,0,1,0,0,0,142700
2.8603,-120.87,39.15,17,1819,389.0,736,283,0,1,0,0,0,128900
3.0147,-120.58,39.27,15,4126,903.0,723,266,0,1,0,0,0,118800
3.0,-120.33,39.3,16,868,178.0,44,21,0,1,0,0,0,175000
4.0819,-120.18,39.28,14,10098,1545.0,701,254,0,1,0,0,0,141300
3.3699,-120.22,39.2,22,8259,1409.0,845,353,0,1,0,0,0,244000
2.5326,-120.96,39.12,24,2069,436.0,909,374,0,1,0,0,0,139100
3.0403,-120.98,39.08,20,4570,906.0,2125,815,0,1,0,0,0,148000
3.1972,-120.94,39.05,8,3758,717.0,1744,661,0,1,0,0,0,151500
1.8914,-120.98,39.93,25,2220,511.0,912,449,0,1,0,0,0,87800
2.8125,-120.95,39.93,26,2023,385.0,922,365,0,1,0,0,0,83500
2.0221,-120.93,39.9,20,1511,328.0,791,320,0,1,0,0,0,70900
2.8812,-120.9,39.93,23,2679,546.0,1424,529,0,1,0,0,0,81900
3.5417,-120.9,39.95,20,1349,238.0,601,203,0,1,0,0,0,96600
2.9559,-120.93,39.96,15,1666,351.0,816,316,0,1,0,0,0,118800
2.6458,-120.92,40.02,35,383,92.0,202,72,0,1,0,0,0,102500
2.2656,-120.74,39.9,23,1017,218.0,387,152,0,1,0,0,0,88200
2.1216,-120.57,39.78,15,1291,283.0,582,242,0,1,0,0,0,102000
2.2019,-120.66,39.72,15,3763,784.0,717,348,0,1,0,0,0,130500
3.9583,-120.74,39.82,9,1955,398.0,294,122,0,1,0,0,0,126500
2.5893,-121.0,39.75,8,1116,214.0,27,39,0,1,0,0,0,83000
2.2101,-121.14,39.86,16,2534,557.0,638,244,0,1,0,0,0,88800
2.5156,-120.53,39.79,18,1234,266.0,543,201,0,1,0,0,0,71900
2.375,-120.48,39.78,11,513,104.0,204,86,0,1,0,0,0,100000
1.7829,-120.45,39.8,47,2149,456.0,965,419,0,1,0,0,0,55900
2.2717,-120.46,39.83,18,3406,673.0,1567,617,0,1,0,0,0,75900
2.1667,-120.38,39.82,10,1262,258.0,510,209,0,1,0,0,0,92800
3.0625,-120.15,39.8,19,785,151.0,366,140,0,1,0,0,0,82500
2.2132,-120.94,40.17,22,1334,261.0,597,222,0,1,0,0,0,89200
2.2067,-120.91,40.08,24,1629,313.0,641,274,0,1,0,0,0,69600
1.5774,-120.94,40.14,31,3127,664.0,1345,580,0,1,0,0,0,58000
1.625,-121.23,40.01,38,725,190.0,219,115,0,1,0,0,0,75000
2.9554,-120.71,40.13,19,897,180.0,276,110,0,1,0,0,0,89400
2.625,-121.25,40.27,25,958,245.0,28,16,0,1,0,0,0,67500
3.5962,-121.24,40.31,36,1597,301.0,632,262,0,1,0,0,0,93600
2.1524,-121.23,40.29,21,3229,667.0,1501,582,0,1,0,0,0,77100
5.8453,-121.19,40.23,10,1572,232.0,247,104,0,1,0,0,0,193800
1.6944,-121.08,40.19,11,919,199.0,69,43,0,1,0,0,0,137500
3.4844,-121.06,40.23,23,1127,225.0,215,85,0,1,0,0,0,143800
3.6477,-121.09,40.3,15,1717,336.0,501,206,0,1,0,0,0,113400
1.6875,-121.14,40.29,17,1944,394.0,384,172,0,1,0,0,0,111500
3.3462,-121.15,40.25,14,5156,880.0,616,281,0,1,0,0,0,145200
2.5469,-117.35,34.0,38,1214,254.0,723,236,0,1,0,0,0,87800
2.9688,-117.36,33.99,42,1178,261.0,804,283,0,1,0,0,0,92900
2.4306,-117.37,34.0,36,730,155.0,476,142,0,1,0,0,0,88900
3.025,-117.37,34.0,41,1248,278.0,770,250,0,1,0,0,0,90600
3.3622,-117.36,34.0,19,4592,895.0,2769,838,0,1,0,0,0,105100
3.6415,-117.37,34.01,15,1386,247.0,703,185,0,1,0,0,0,124200
3.3687,-117.38,34.0,45,2881,514.0,1470,515,0,1,0,0,0,123800
2.7054,-117.38,33.99,52,1797,332.0,905,313,0,1,0,0,0,141700
2.0284,-117.38,33.98,52,2274,571.0,1167,504,0,1,0,0,0,101600
3.145,-117.39,33.98,37,2337,452.0,948,437,0,1,0,0,0,169100
3.0694,-117.41,33.97,24,950,183.0,383,182,0,1,0,0,0,125000
2.1151,-117.37,33.98,43,2862,772.0,1878,675,0,1,0,0,0,96700
1.6389,-117.38,33.97,29,1157,297.0,2027,253,0,1,0,0,0,155000
2.1528,-117.38,33.98,10,642,176.0,462,186,0,1,0,0,0,162500
1.1194,-117.37,33.98,27,1342,547.0,844,484,0,1,0,0,0,95800
1.685,-117.37,33.99,44,917,224.0,666,220,0,1,0,0,0,114200
2.0436,-117.36,33.98,46,1680,453.0,1570,435,0,1,0,0,0,82300
2.5804,-117.37,33.97,34,3676,697.0,2653,682,0,1,0,0,0,92400
1.4514,-117.37,33.97,38,1156,241.0,877,200,0,1,0,0,0,79900
1.95,-117.37,33.97,40,1166,250.0,976,244,0,1,0,0,0,84800
2.025,-117.37,33.98,52,201,44.0,130,24,0,1,0,0,0,125000
2.6071,-117.35,33.99,45,131,28.0,89,31,0,1,0,0,0,112500
1.6943,-117.35,33.98,31,4163,1242.0,3928,1076,0,1,0,0,0,85900
3.024,-117.35,33.97,27,3960,886.0,2807,838,0,1,0,0,0,122500
2.7596,-117.36,33.97,32,1625,335.0,1212,327,0,1,0,0,0,82200
2.4667,-117.36,33.98,33,2070,469.0,1851,467,0,1,0,0,0,80700
7.2519,-117.37,33.96,33,3974,548.0,1398,528,0,1,0,0,0,216600
8.2405,-117.35,33.96,25,2396,316.0,951,314,0,1,0,0,0,235200
